ID,lat,lon,COUNTt1,COUNTt2
2647,31.644708,65.714751,53,4
2648,31.644708,65.715751,56,47
2649,31.644708,65.716751,23,15
2650,31.644708,65.717751,10,55
2651,31.644708,65.718751,20,23
2652,31.644708,65.719751,20,1
2653,31.644708,65.720751,59,74
2654,31.644708,65.721751,237,244
2655,31.644708,65.722751,76,9
2656,31.644708,65.723751,40,11
2657,31.644708,65.724751,63,7
2658,31.644708,65.725751,68,3
2659,31.644708,65.726751,22,0
2660,31.644708,65.727751,21,0
2661,31.644708,65.728751,26,0
2662,31.644708,65.729751,29,0
2663,31.644708,65.730751,2,0
2667,31.644708,65.734751,0,3
2669,31.644708,65.736751,0,1
2696,31.645708,65.706751,45,0
2697,31.645708,65.707751,17,0
2698,31.645708,65.708751,13,0
2699,31.645708,65.709751,27,0
2700,31.645708,65.710751,166,187
2701,31.645708,65.711751,39,2
2702,31.645708,65.712751,42,0
2703,31.645708,65.713751,53,0
2704,31.645708,65.714751,73,0
2705,31.645708,65.715751,44,17
2706,31.645708,65.716751,25,2
2707,31.645708,65.717751,3,4
2708,31.645708,65.718751,7,9
2709,31.645708,65.719751,4,11
2710,31.645708,65.720751,97,277
2711,31.645708,65.721751,46,4
2712,31.645708,65.722751,30,5
2713,31.645708,65.723751,20,37
2714,31.645708,65.724751,30,15
2715,31.645708,65.725751,16,0
2716,31.645708,65.726751,4,0
2717,31.645708,65.727751,45,0
2718,31.645708,65.728751,18,0
2719,31.645708,65.729751,2,0
2720,31.645708,65.730751,1,0
2755,31.646708,65.708751,0,19
2756,31.646708,65.709751,0,27
2757,31.646708,65.710751,52,79
2758,31.646708,65.711751,2,0
2759,31.646708,65.712751,8,0
2760,31.646708,65.713751,26,0
2761,31.646708,65.714751,67,0
2762,31.646708,65.715751,30,0
2763,31.646708,65.716751,10,0
2765,31.646708,65.718751,0,9
2766,31.646708,65.719751,3,104
2767,31.646708,65.720751,12,33
2768,31.646708,65.721751,4,3
2769,31.646708,65.722751,13,0
2770,31.646708,65.723751,24,39
2771,31.646708,65.724751,14,5
2772,31.646708,65.725751,8,14
2774,31.646708,65.727751,9,0
2775,31.646708,65.728751,26,0
2780,31.646708,65.733751,0,6
2814,31.647708,65.710751,69,50
2815,31.647708,65.711751,0,1
2817,31.647708,65.713751,10,0
2818,31.647708,65.714751,16,0
2819,31.647708,65.715751,7,0
2820,31.647708,65.716751,10,0
2822,31.647708,65.718751,5,24
2823,31.647708,65.719751,0,58
2824,31.647708,65.720751,10,0
2825,31.647708,65.721751,1,3
2827,31.647708,65.723751,15,0
2828,31.647708,65.724751,23,0
2829,31.647708,65.725751,1,19
2831,31.647708,65.727751,5,0
2832,31.647708,65.728751,9,0
2838,31.647708,65.734751,1,0
2871,31.648708,65.710751,35,32
2872,31.648708,65.711751,0,2
2879,31.648708,65.718751,4,53
2881,31.648708,65.720751,12,0
2882,31.648708,65.721751,3,0
2884,31.648708,65.723751,12,0
2885,31.648708,65.724751,4,0
2888,31.648708,65.727751,11,0
2889,31.648708,65.728751,17,0
2890,31.648708,65.729751,5,0
2893,31.648708,65.732751,0,3
2895,31.648708,65.734751,2,0
2928,31.649708,65.710751,72,9
2929,31.649708,65.711751,1,0
2935,31.649708,65.717751,7,101
2936,31.649708,65.718751,0,5
2937,31.649708,65.719751,1,0
2938,31.649708,65.720751,30,6
2939,31.649708,65.721751,13,0
2945,31.649708,65.727751,4,0
2946,31.649708,65.728751,11,0
2985,31.650708,65.710751,11,3
2988,31.650708,65.713751,0,5
2989,31.650708,65.714751,7,1
2991,31.650708,65.716751,0,4
2992,31.650708,65.717751,4,10
2995,31.650708,65.720751,2,0
